                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                0.87517,                0.51222,                0.99867,                0.78657,                0.88505,                0.82721,                 0.6312,                0.77276,                0.81737,                 1.0228,             0.00042004,             0.00042004,             0.00042004
                     34,                0.88739,                0.52536,                 1.0187,                 0.8011,                0.88183,                0.84806,                0.64095,                0.77712,                0.84496,                 1.0246,             0.00041754,             0.00041754,             0.00041754
                     35,                0.88257,                0.51863,                 1.0093,                 0.7821,                  0.873,                0.82693,                0.63895,                0.77652,                0.84971,                 1.0242,             0.00041504,             0.00041504,             0.00041504
                     36,                0.89151,                0.51796,                 1.0013,                0.77924,                0.84144,                0.82432,                0.63794,                0.76027,                0.86861,                 1.0188,             0.00041254,             0.00041254,             0.00041254
                     37,                0.88648,                0.51629,                  1.005,                0.76453,                0.87921,                0.81849,                 0.6192,                0.77258,                0.90278,                 1.0279,             0.00041005,             0.00041005,             0.00041005
                     38,                0.86753,                0.51946,                 1.0091,                0.77973,                0.87468,                0.83781,                0.64624,                0.75821,                0.88146,                  1.018,             0.00040755,             0.00040755,             0.00040755
                     39,                 0.8816,                0.52675,                 1.0052,                0.77048,                0.88557,                0.81098,                0.62052,                 0.7762,                0.84531,                 1.0233,             0.00040505,             0.00040505,             0.00040505
                     40,                0.87634,                0.50981,                 1.0006,                 0.7773,                0.89525,                0.82623,                0.64052,                0.76472,                 0.8538,                 1.0179,             0.00040255,             0.00040255,             0.00040255
                     41,                0.85747,                0.50722,                0.99644,                 0.7682,                0.90046,                0.82939,                0.63627,                0.76595,                0.87638,                 1.0232,             0.00040005,             0.00040005,             0.00040005
                     42,                0.84034,                0.48707,                 0.9908,                0.78122,                0.89434,                  0.818,                0.63218,                0.76221,                0.87264,                 1.0264,             0.00039755,             0.00039755,             0.00039755
                     43,                0.85279,                0.49469,                0.99142,                0.77995,                0.89792,                0.82954,                0.63903,                0.76645,                0.84497,                 1.0349,             0.00039505,             0.00039505,             0.00039505
                     44,                0.86383,                0.50101,                0.99237,                0.80607,                 0.8522,                0.82636,                0.63172,                0.76199,                0.88322,                 1.0282,             0.00039255,             0.00039255,             0.00039255
                     45,                0.84591,                 0.4923,                 0.9934,                0.74006,                0.88783,                0.82788,                0.64162,                0.75756,                0.89833,                 1.0214,             0.00039005,             0.00039005,             0.00039005
                     46,                0.84384,                0.49249,                0.99431,                0.77061,                0.88069,                0.82778,                0.63489,                0.74886,                0.87975,                 1.0117,             0.00038756,             0.00038756,             0.00038756
                     47,                0.84125,                0.49117,                0.98944,                0.77515,                0.88005,                 0.8218,                0.63927,                 0.7519,                0.90076,                  1.017,             0.00038506,             0.00038506,             0.00038506
                     48,                0.83974,                0.48898,                0.98391,                0.75339,                0.87591,                0.80955,                0.62534,                0.77396,                0.95628,                 1.0307,             0.00038256,             0.00038256,             0.00038256
                     49,                0.82428,                 0.4755,                0.98035,                0.75209,                0.89236,                0.81942,                0.64048,                0.75405,                0.92069,                 1.0165,             0.00038006,             0.00038006,             0.00038006
                     50,                0.81829,                0.47956,                0.97828,                 0.7663,                0.89401,                0.80506,                0.62724,                0.75561,                0.90474,                  1.016,             0.00037756,             0.00037756,             0.00037756
                     51,                0.81036,                0.47085,                0.97482,                 0.7543,                0.88644,                0.81348,                0.62952,                0.76977,                0.90086,                 1.0221,             0.00037506,             0.00037506,             0.00037506
                     52,                0.81612,                0.47172,                0.98411,                0.76779,                0.89194,                0.82136,                0.64425,                0.74834,                0.85789,                 1.0167,             0.00037256,             0.00037256,             0.00037256
                     53,                0.81514,                 0.4674,                0.97694,                0.79082,                 0.8796,                0.81646,                0.63302,                0.75344,                0.87852,                 1.0291,             0.00037006,             0.00037006,             0.00037006
                     54,                0.81534,                 0.4691,                0.98205,                0.78012,                0.88396,                0.83922,                0.65973,                0.75554,                0.88601,                 1.0274,             0.00036757,             0.00036757,             0.00036757
                     55,                0.79986,                0.45809,                0.97258,                0.73729,                0.88671,                0.80364,                0.63954,                0.75919,                0.92617,                 1.0284,             0.00036507,             0.00036507,             0.00036507
                     56,                0.80113,                0.46779,                0.98551,                0.74437,                 0.8862,                0.79681,                0.62341,                 0.7429,                0.89374,                 1.0208,             0.00036257,             0.00036257,             0.00036257
                     57,                0.79441,                0.46279,                0.98156,                0.77721,                0.86392,                0.82747,                0.65318,                0.73664,                0.88845,                 1.0273,             0.00036007,             0.00036007,             0.00036007
                     58,                0.78362,                0.46071,                0.97885,                 0.7465,                0.84516,                0.82446,                0.64662,                0.75491,                0.93358,                 1.0357,             0.00035757,             0.00035757,             0.00035757
                     59,                0.79979,                0.46065,                0.98209,                0.77184,                0.87224,                0.83756,                0.66354,                0.74889,                 0.9129,                 1.0313,             0.00035507,             0.00035507,             0.00035507
                     60,                0.80381,                0.46065,                0.98352,                0.74264,                0.86885,                 0.8301,                0.65457,                0.75751,                0.90382,                 1.0327,             0.00035257,             0.00035257,             0.00035257
                     61,                 0.7979,                0.46412,                0.97521,                0.74308,                0.87987,                0.83977,                0.66104,                0.76743,                0.87599,                 1.0409,             0.00035007,             0.00035007,             0.00035007
                     62,                0.79652,                0.46558,                0.97552,                0.76378,                0.86906,                0.83683,                0.66255,                0.74238,                 0.8856,                 1.0276,             0.00034758,             0.00034758,             0.00034758
                     63,                0.79196,                0.45734,                0.96644,                0.75231,                0.87996,                 0.8254,                0.64867,                0.74569,                0.92513,                 1.0388,             0.00034508,             0.00034508,             0.00034508
                     64,                0.77355,                0.44264,                0.96443,                 0.7672,                 0.8264,                 0.7995,                0.62619,                 0.7335,                 0.9692,                  1.036,             0.00034258,             0.00034258,             0.00034258
                     65,                0.78103,                0.45362,                0.97301,                0.75808,                 0.8434,                0.81864,                 0.6406,                0.74866,                0.93314,                 1.0444,             0.00034008,             0.00034008,             0.00034008
                     66,                0.76367,                0.45054,                0.96129,                0.73344,                0.86996,                0.81506,                 0.6412,                0.74397,                0.93155,                  1.035,             0.00033758,             0.00033758,             0.00033758
                     67,                0.78375,                0.43893,                0.96889,                0.75217,                0.86391,                0.81102,                0.63588,                0.75745,                0.92654,                 1.0545,             0.00033508,             0.00033508,             0.00033508
                     68,                0.77211,                0.44128,                0.96916,                0.76658,                0.88634,                0.83097,                0.65682,                0.73771,                0.92757,                  1.034,             0.00033258,             0.00033258,             0.00033258
                     69,                0.78561,                0.45647,                0.97945,                0.76465,                 0.8763,                 0.8381,                0.66163,                0.73652,                0.87775,                 1.0379,             0.00033008,             0.00033008,             0.00033008
                     70,                0.75737,                0.43269,                0.96388,                0.75469,                0.86378,                0.82691,                0.64285,                   0.75,                0.92186,                 1.0441,             0.00032759,             0.00032759,             0.00032759
                     71,                0.76939,                0.44377,                 0.9598,                 0.7412,                0.88605,                  0.832,                0.65268,                0.75884,                0.93932,                  1.054,             0.00032509,             0.00032509,             0.00032509
                     72,                0.76065,                0.43939,                0.96209,                0.77383,                0.85345,                0.84614,                0.66563,                0.76141,                0.89945,                 1.0503,             0.00032259,             0.00032259,             0.00032259
                     73,                0.75849,                0.42908,                0.95726,                0.72707,                0.91338,                0.82389,                0.64156,                0.76509,                0.88503,                 1.0599,             0.00032009,             0.00032009,             0.00032009
